id,code,name,dangerous
l10n_mx_wbl_products_services_50111533,50111533,"Pato, mínimamente procesada con aditivos",0
l10n_mx_wbl_products_services_50111534,50111534,"Pato, mínimamente procesada sin aditivos",0
l10n_mx_wbl_products_services_50111535,50111535,"Caballo,  mínimamente procesada sin aditivos",0
l10n_mx_wbl_products_services_50111536,50111536,"Caballo, mínimamente procesada con aditivos",0
l10n_mx_wbl_products_services_50111537,50111537,"Conejo, mínimamente procesada sin aditivos",0
l10n_mx_wbl_products_services_50111538,50111538,"Conejo, , mínimamente procesada con aditivos",0
l10n_mx_wbl_products_services_50111539,50111539,"Rana,, mínimamente procesada sin aditivos",0
l10n_mx_wbl_products_services_50111540,50111540,"Rana, mínimamente procesada con aditivos",0
l10n_mx_wbl_products_services_50111541,50111541,"Caracol de tierra, mínimamente procesada sin aditivos",0
l10n_mx_wbl_products_services_50111542,50111542,"Caracol de tierra,  mínimamente procesada con aditivos",0
l10n_mx_wbl_products_services_50111543,50111543,"Culebra, mínimamente procesada sin aditivos",0
l10n_mx_wbl_products_services_50111544,50111544,"Culebra,  mínimamente procesada con aditivos",0
l10n_mx_wbl_products_services_50111545,50111545,"Tortuga, mínimamente procesada sin aditivos",0
l10n_mx_wbl_products_services_50111546,50111546,"Tortuga, mínimamente procesada con aditivos",0
l10n_mx_wbl_products_services_50111547,50111547,"Bisonte o búfalo, mínimamente procesada sin aditivos",0
l10n_mx_wbl_products_services_50111548,50111548,"Bisonte o búfalo, mínimamente procesada con aditivos",0
l10n_mx_wbl_products_services_50111549,50111549,"Llama o alpaca, mínimamente procesada sin aditivos",0
l10n_mx_wbl_products_services_50112000,50112000,Carnes procesadas y preparadas,0
l10n_mx_wbl_products_services_50112004,50112004,"Carne, procesada sin aditivos",0
l10n_mx_wbl_products_services_50112005,50112005,"Carne, procesada con aditivos",0
l10n_mx_wbl_products_services_50112006,50112006,Ternera. procesada sin aditivos,0
l10n_mx_wbl_products_services_50112007,50112007,"Ternera, procesada con aditivos",0
l10n_mx_wbl_products_services_50112008,50112008,"Cerdo, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112009,50112009,"Cerdo, procesado con aditivos",0
l10n_mx_wbl_products_services_50112010,50112010,"Pollo, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112011,50112011,"Pollo, procesado con aditivos",0
l10n_mx_wbl_products_services_50112012,50112012,"Pavo, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112013,50112013,"Pavo, procesado con aditivos",0
l10n_mx_wbl_products_services_50112014,50112014,"Cordero, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112015,50112015,"Cordero, procesado con aditivos",0
l10n_mx_wbl_products_services_50112016,50112016,Chivo. procesado sin aditivos,0
l10n_mx_wbl_products_services_50112017,50112017,"Chivo, procesado con aditivos",0
l10n_mx_wbl_products_services_50112018,50112018,"Carne especializada, procesada sin aditivo",0
l10n_mx_wbl_products_services_50112019,50112019,"Carne especializada, procesada con aditivo",0
l10n_mx_wbl_products_services_50112020,50112020,"Aves especializadas, procesada sin aditivos",0
l10n_mx_wbl_products_services_50112021,50112021,"Aves especializadas, procesada con aditivos",0
l10n_mx_wbl_products_services_50112022,50112022,"Carne especializada mixta, procesada sin aditivos",0
l10n_mx_wbl_products_services_50112023,50112023,"Carne especializada mixta, procesada con aditivos",0
l10n_mx_wbl_products_services_50112024,50112024,"Pato, procesado con aditivos",0
l10n_mx_wbl_products_services_50112025,50112025,"Pato, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112026,50112026,"Caballo, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112027,50112027,"Caballo, procesado con aditivos",0
l10n_mx_wbl_products_services_50112028,50112028,"Conejo, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112029,50112029,"Conejo, procesado con aditivos",0
l10n_mx_wbl_products_services_50112030,50112030,"Rana, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112031,50112031,"Rana, procesado con aditivos",0
l10n_mx_wbl_products_services_50112032,50112032,"Caracol de tierra, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112033,50112033,"Caracol de tierra, procesado con aditivo",0
l10n_mx_wbl_products_services_50112034,50112034,"Culebra, procesado, sin aditivos",0
l10n_mx_wbl_products_services_50112035,50112035,"Culebra, procesado con aditivos",0
l10n_mx_wbl_products_services_50112036,50112036,"Tortuga, procesada sin aditivos",0
l10n_mx_wbl_products_services_50112037,50112037,"Tortuga, procesada con aditivos",0
l10n_mx_wbl_products_services_50112038,50112038,"Visón  o búfalo, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112039,50112039,"Visón  o búfalo, procesado con aditivos",0
l10n_mx_wbl_products_services_50112040,50112040,"Llama o alpaca, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112041,50112041,"Llama o alpaca, procesado con aditivos",0
l10n_mx_wbl_products_services_50112042,50112042,"Ganso, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112043,50112043,"Ganso, procesado con aditivos",0
l10n_mx_wbl_products_services_50112044,50112044,"Avestruz, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112045,50112045,"Avestruz, procesado con aditivos",0
l10n_mx_wbl_products_services_50112046,50112046,"Jabalí, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112047,50112047,"Jabalí, procesado con aditivos",0
l10n_mx_wbl_products_services_50112048,50112048,"Venado, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112049,50112049,"Venado, procesado con aditivos",0
l10n_mx_wbl_products_services_50112050,50112050,"Faisán,  procesado sin aditivos",0
l10n_mx_wbl_products_services_50112051,50112051,"Faisán, procesado con aditivos",0
l10n_mx_wbl_products_services_50112052,50112052,"Codorniz, procesado sin aditivos",0
l10n_mx_wbl_products_services_50112053,50112053,"Codorniz, procesado con aditivos",0
l10n_mx_wbl_products_services_50121500,50121500,Pescado,1
l10n_mx_wbl_products_services_50121537,50121537,Pescado congelado,1
l10n_mx_wbl_products_services_50121538,50121538,Pescado almacenado en repisa,1
l10n_mx_wbl_products_services_50121539,50121539,Pescado fresco,1
l10n_mx_wbl_products_services_50121600,50121600,Marisco fresco,0
l10n_mx_wbl_products_services_50121611,50121611,Mariscos frescos,0
l10n_mx_wbl_products_services_50121612,50121612,Mariscos congelados,0
l10n_mx_wbl_products_services_50121613,50121613,Mariscos almacenados en repisa,0
l10n_mx_wbl_products_services_50121700,50121700,Invertebrados acuáticos,0
l10n_mx_wbl_products_services_50121705,50121705,Invertebrados acuáticos frescos,0
l10n_mx_wbl_products_services_50121706,50121706,Invertebrados acuáticos congelados,0
l10n_mx_wbl_products_services_50121707,50121707,Invertebrados acuáticos almacenado en repisa,0
l10n_mx_wbl_products_services_50121900,50121900,Pescados y mariscos preservados en sal,0
l10n_mx_wbl_products_services_50121901,50121901,Pulpo en escabeche,0
l10n_mx_wbl_products_services_50121902,50121902,Huevos de abadejo salado,0
l10n_mx_wbl_products_services_50121903,50121903,Camarón salado,0
l10n_mx_wbl_products_services_50131600,50131600,Huevos y sustitutos,0
l10n_mx_wbl_products_services_50131609,50131609,Huevos preparados,0
l10n_mx_wbl_products_services_50131612,50131612,Huevos en la cascara de gallina,0
l10n_mx_wbl_products_services_50131613,50131613,Huevos en la cascara  de pato,0
l10n_mx_wbl_products_services_50131614,50131614,Huevos en la cascara de emú,0
l10n_mx_wbl_products_services_50131615,50131615,Huevos en la cascara de ganso,0
l10n_mx_wbl_products_services_50131616,50131616,Huevos en la cascara de gallineta,0
l10n_mx_wbl_products_services_50131617,50131617,Huevos en la cascara de avestruz,0
l10n_mx_wbl_products_services_50131618,50131618,Huevos en la cascara codorniz,0
l10n_mx_wbl_products_services_50131619,50131619,Huevos en la cascara de ñandú,0
l10n_mx_wbl_products_services_50131620,50131620,Huevos en la cascara de paloma,0
l10n_mx_wbl_products_services_50131621,50131621,Huevos en la cascara de pavo,0
l10n_mx_wbl_products_services_50131622,50131622,Huevos en la cascara de pájaros especializados,0
l10n_mx_wbl_products_services_50131623,50131623,Huevos con cascara sin clasificación de gallina,0
l10n_mx_wbl_products_services_50131624,50131624,Huevos con cascara sin clasificación de aves que son distintas de gallina,0
l10n_mx_wbl_products_services_50131625,50131625,Huevos industriales revisados y sucios de gallina,0
l10n_mx_wbl_products_services_50131626,50131626,Huevos industriales revisados y sucios que son distintas de gallina,0
l10n_mx_wbl_products_services_50131627,50131627,Huevos cocidos de gallina,0
l10n_mx_wbl_products_services_50131628,50131628,Huevos cocidos distintos de gallina,0
l10n_mx_wbl_products_services_50131629,50131629,Productos derivados de huevos y sustitutos de gallina,0
l10n_mx_wbl_products_services_50131630,50131630,Huevos de gallina deshidratados,0
l10n_mx_wbl_products_services_50131631,50131631,Productos derivados de huevos y sustitutos de aves distinto a gallina,0
l10n_mx_wbl_products_services_50131632,50131632,Huevos distinto a gallina deshidratados,0
l10n_mx_wbl_products_services_50131633,50131633,Extracto de huevo de gallina,0
l10n_mx_wbl_products_services_50131634,50131634,Extracto de huevo de aves distinto a gallina,0
l10n_mx_wbl_products_services_50131635,50131635,Imitación de huevo,0
l10n_mx_wbl_products_services_50131700,50131700,Productos de leche y mantequilla,0
l10n_mx_wbl_products_services_50131701,50131701,Productos de leche o mantequilla frescos,0
l10n_mx_wbl_products_services_50131702,50131702,Productos de leche o mantequilla de estante,0
l10n_mx_wbl_products_services_50131703,50131703,Productos de leche o mantequilla congelados,0
l10n_mx_wbl_products_services_50131704,50131704,Leche en polvo,0
l10n_mx_wbl_products_services_50131705,50131705,Proteína de suero de leche,0
l10n_mx_wbl_products_services_50131706,50131706,Lactosa,0
l10n_mx_wbl_products_services_50131800,50131800,Queso,0
l10n_mx_wbl_products_services_50131801,50131801,Queso natural,0
l10n_mx_wbl_products_services_50131802,50131802,Queso procesado,0
l10n_mx_wbl_products_services_50131803,50131803,Imitación de queso,0
l10n_mx_wbl_products_services_50151500,50151500,Grasas y aceites vegetales comestibles,0
l10n_mx_wbl_products_services_50151513,50151513,Aceites vegetales o  de planta comestibles,0
l10n_mx_wbl_products_services_50151514,50151514,Grasas saturadas de vegetales o plantas comestibles,0
l10n_mx_wbl_products_services_50151515,50151515,Leche de soya,0
l10n_mx_wbl_products_services_50151600,50151600,Grasas y aceites animales comestibles,0
l10n_mx_wbl_products_services_50151604,50151604,Aceites animal comestibles,0
l10n_mx_wbl_products_services_50151605,50151605,Grasa saturada animal comestibles,0
l10n_mx_wbl_products_services_50161500,50161500,"Chocolates, azúcares, edulcorantes productos",0
l10n_mx_wbl_products_services_50161509,50161509,Azucares naturales o productos endulzantes,0
l10n_mx_wbl_products_services_50161510,50161510,Endulzantes artificiales,0
l10n_mx_wbl_products_services_50161511,50161511,Chocolate o sustituto de chocolate,0
l10n_mx_wbl_products_services_50161512,50161512,Almíbar,0
l10n_mx_wbl_products_services_50161800,50161800,Productos de confitería,0
l10n_mx_wbl_products_services_50161813,50161813,"Chocolate o sustituto de chocolate, confite",0
l10n_mx_wbl_products_services_50161814,50161814,"Azúcar o sustituto de azúcar, confite",0
l10n_mx_wbl_products_services_50161815,50161815,Goma de mascar,0
l10n_mx_wbl_products_services_50161900,50161900,Productos de azúcar,0
l10n_mx_wbl_products_services_50171500,50171500,Hierbas y especias y extractos,0
l10n_mx_wbl_products_services_50171548,50171548,Hierbas frescas,0
l10n_mx_wbl_products_services_50171550,50171550,Especies o extractos,0
l10n_mx_wbl_products_services_50171551,50171551,Sal de mesa,0
l10n_mx_wbl_products_services_50171552,50171552,Mezcla para adobar,0
l10n_mx_wbl_products_services_50171553,50171553,Polvo de pimentón rojo,0
l10n_mx_wbl_products_services_50171554,50171554,Tallo de hierbas y semillas para infusiones,0
l10n_mx_wbl_products_services_50171700,50171700,Vinagres y vinos de cocinar,0
l10n_mx_wbl_products_services_50171707,50171707,Vinagres,0
l10n_mx_wbl_products_services_50171708,50171708,Vinos para cocinar,0
l10n_mx_wbl_products_services_50171800,50171800,Salsas y condimentos y productos para untar,0
l10n_mx_wbl_products_services_50171830,50171830,Salsas o condimentos o cremas de untar o marinados,0
l10n_mx_wbl_products_services_50171831,50171831,Salsas para cocinar,0
l10n_mx_wbl_products_services_50171832,50171832,Salsas para ensaladas o dips,0
l10n_mx_wbl_products_services_50171833,50171833,Cremas de untar saladas o patés,0
l10n_mx_wbl_products_services_50171834,50171834,Pasta de frijol chino,0
l10n_mx_wbl_products_services_50171900,50171900,Salmuera y salsa y aceitunas,0
l10n_mx_wbl_products_services_50171901,50171901,Encurtidos,0
l10n_mx_wbl_products_services_50171902,50171902,Condimento,0
l10n_mx_wbl_products_services_50171904,50171904,Conserva,0
l10n_mx_wbl_products_services_50172000,50172000,Productos de fríjol de soya fermentados,0
l10n_mx_wbl_products_services_50172001,50172001,Salsa soya,0
l10n_mx_wbl_products_services_50172003,50172003,Pasta de frijol de soya,0
l10n_mx_wbl_products_services_50172004,50172004,Pasta mixta basada en soya,0
l10n_mx_wbl_products_services_50172005,50172005,Mejoo o frijol de soya fermentado,0
l10n_mx_wbl_products_services_50172006,50172006,Queso de soya,0
l10n_mx_wbl_products_services_50181700,50181700,Suministros y mezclas para hornear,0
l10n_mx_wbl_products_services_50181708,50181708,Mezclas para hornear,0
l10n_mx_wbl_products_services_50181709,50181709,Suministros para hornear,0
l10n_mx_wbl_products_services_50181900,50181900,"Pan, galletas y pastelitos dulces",0
l10n_mx_wbl_products_services_50181901,50181901,Pan fresco,0
l10n_mx_wbl_products_services_50181902,50181902,Pan congelado,0
l10n_mx_wbl_products_services_50181903,50181903,Galletas sencillas de sal,0
l10n_mx_wbl_products_services_50181904,50181904,Pan seco o cascaras de pan o pan tostado ( crotones),0
l10n_mx_wbl_products_services_50181905,50181905,Galletas de dulce,0
l10n_mx_wbl_products_services_50181906,50181906,Pan de repisa,0
l10n_mx_wbl_products_services_50181907,50181907,Maza congelada para galletas,0
l10n_mx_wbl_products_services_50181909,50181909,Galletas de soda,0
l10n_mx_wbl_products_services_50182000,50182000,Tartas y empanadas y pastas,0
l10n_mx_wbl_products_services_50182001,50182001,Ponqués pasteles o biscochos frescos,0
l10n_mx_wbl_products_services_50182002,50182002,Ponqués pasteles o biscochos congelados,0
l10n_mx_wbl_products_services_50182003,50182003,Maza para pastelería congelada,0
l10n_mx_wbl_products_services_50182004,50182004,Maza para galletas de soda congelada,0
l10n_mx_wbl_products_services_50182005,50182005,Galletas de arroz,0
l10n_mx_wbl_products_services_50191500,50191500,Sopas y estofados,0
l10n_mx_wbl_products_services_50191505,50191505,Sopas o sudados preparados fresco,0
l10n_mx_wbl_products_services_50191506,50191506,Sopas o sudados preparados congelados,0
l10n_mx_wbl_products_services_50191507,50191507,Sopas o sudados preparados de repisa,0
l10n_mx_wbl_products_services_50192100,50192100,Botanas,0
l10n_mx_wbl_products_services_50192109,50192109,Papas fritas de talego o mezclas,0
l10n_mx_wbl_products_services_50192110,50192110,Nueces o fruta disecada,0
l10n_mx_wbl_products_services_50192111,50192111,Carne seca o procesada,0
l10n_mx_wbl_products_services_50192112,50192112,Maíz pira,0
l10n_mx_wbl_products_services_50192113,50192113,Mariscos y filete de pescado seco,0
l10n_mx_wbl_products_services_50192300,50192300,Postres y decoraciones de postres,0
l10n_mx_wbl_products_services_50192301,50192301,Postres preparados,0
l10n_mx_wbl_products_services_50192302,50192302,Complementos de postres,0
l10n_mx_wbl_products_services_50192303,50192303,Helado de sabor o helado o postre de helado o yogurt congelado,0
l10n_mx_wbl_products_services_50192304,50192304,Conos o copas de helado comestibles,0
l10n_mx_wbl_products_services_50192400,50192400,Mermeladas y gelatinas y pastas de untar de nuez y dulce y conservas de fruta,0
l10n_mx_wbl_products_services_50192401,50192401,Mermeladas o preservativos de fruta,0
l10n_mx_wbl_products_services_50192402,50192402,Mantequilla de nueces o mixto,0
l10n_mx_wbl_products_services_50192403,50192403,Miel,0
l10n_mx_wbl_products_services_50192404,50192404,Cristales de gelatina o mermelada,0
l10n_mx_wbl_products_services_50192405,50192405,Gelatina real procesada,0
l10n_mx_wbl_products_services_50192406,50192406,Gelatina de almidón de nuez,0
l10n_mx_wbl_products_services_50192500,50192500,Sándwiches y panecillos con relleno,0
l10n_mx_wbl_products_services_50192501,50192501,Emparedados frescos,0
l10n_mx_wbl_products_services_50192502,50192502,Emparedados congelados,0
l10n_mx_wbl_products_services_50192503,50192503,Rellenos frescos para emparedados,0
l10n_mx_wbl_products_services_50192504,50192504,Rellenos congelados para emparedados,0
l10n_mx_wbl_products_services_50192600,50192600,Acompañamientos preparados,0
l10n_mx_wbl_products_services_50192601,50192601,Papas preparadas frescas o arroz o pasta o relleno,0
l10n_mx_wbl_products_services_50192602,50192602,Papas preparadas y congeladas o arroz o pasta o relleno,0
l10n_mx_wbl_products_services_50192603,50192603,Papas preparadas de repisa o arroz o pasta o relleno,0
l10n_mx_wbl_products_services_50192700,50192700,Platos combinados empaquetados,0
l10n_mx_wbl_products_services_50192701,50192701,Comidas combinadas frescas,0
l10n_mx_wbl_products_services_50192702,50192702,Comidas combinadas congeladas,0
l10n_mx_wbl_products_services_50192703,50192703,Comidas combinadas de repisa,0
l10n_mx_wbl_products_services_50192800,50192800,Empanadas y quiches y pasteles,0
l10n_mx_wbl_products_services_50192801,50192801,Pasteles de sal frescos,0
l10n_mx_wbl_products_services_50192802,50192802,Pasteles de sal congelados,0
l10n_mx_wbl_products_services_50192803,50192803,Pasteles de sal de repisa,0
l10n_mx_wbl_products_services_50192900,50192900,Pasta o tallarines natural,0
l10n_mx_wbl_products_services_50192901,50192901,Pasta sencilla o fideos,0
l10n_mx_wbl_products_services_50192902,50192902,Pasta o fideos de repisa,0
l10n_mx_wbl_products_services_50193000,50193000,Bebidas y Comidas Infantiles,0
l10n_mx_wbl_products_services_50193001,50193001,Comida para infante,0
l10n_mx_wbl_products_services_50193002,50193002,Bebidas para infantes,0
l10n_mx_wbl_products_services_50193100,50193100,Materiales y mezclas instantáneas,0
l10n_mx_wbl_products_services_50193101,50193101,Mezcla de botanas instantáneas,0
l10n_mx_wbl_products_services_50193102,50193102,Mezcla  de postres,0
l10n_mx_wbl_products_services_50193103,50193103,Mezcla de salsa,0
l10n_mx_wbl_products_services_50193104,50193104,Base para sopas,0
l10n_mx_wbl_products_services_50193105,50193105,Mezcla para rebosar o de pan,0
l10n_mx_wbl_products_services_50193106,50193106,Puré instantáneo,0
l10n_mx_wbl_products_services_50193107,50193107,Puré de papa instantáneo,0
l10n_mx_wbl_products_services_50193108,50193108,Puré preparado de varios vegetales,0
l10n_mx_wbl_products_services_50193200,50193200,Ensaladas preparadas,0
l10n_mx_wbl_products_services_50193201,50193201,Ensalada fresca preparada,0
l10n_mx_wbl_products_services_50193202,50193202,Ensalada preparada congelada,0
l10n_mx_wbl_products_services_50193203,50193203,Ensalada fresca de repisa,0
l10n_mx_wbl_products_services_50201700,50201700,Café y té,0
l10n_mx_wbl_products_services_50201706,50201706,Café,0
l10n_mx_wbl_products_services_50201707,50201707,Sustituto de café,0
l10n_mx_wbl_products_services_50201708,50201708,Bebida de café,0
l10n_mx_wbl_products_services_50201709,50201709,Café instantáneo,0
l10n_mx_wbl_products_services_50201710,50201710,Té de hoja,0
l10n_mx_wbl_products_services_50201711,50201711,Té instantáneo,0
l10n_mx_wbl_products_services_50201712,50201712,Bebidas de té,0
l10n_mx_wbl_products_services_50201713,50201713,Bolsas de té,0
l10n_mx_wbl_products_services_50201714,50201714,Cremas no lácteas,0
l10n_mx_wbl_products_services_50201715,50201715,Té de frutas,0
l10n_mx_wbl_products_services_50202200,50202200,Bebidas alcohólicas (Bebidas fermentadas y destiladas),1
l10n_mx_wbl_products_services_50202201,50202201,Cerveza,1
l10n_mx_wbl_products_services_50202202,50202202,Cidra,1
l10n_mx_wbl_products_services_50202203,50202203,Vino,1
l10n_mx_wbl_products_services_50202204,50202204,Vino fortificado,1
l10n_mx_wbl_products_services_50202205,50202205,Vino espumoso,1
l10n_mx_wbl_products_services_50202206,50202206,Licor destilado,1
l10n_mx_wbl_products_services_50202207,50202207,Cocteles de alcohol o bebidas mixtas,1
l10n_mx_wbl_products_services_50202208,50202208,Takju - vino de arroz coreano,1
l10n_mx_wbl_products_services_50202209,50202209,Soju - bebida destilada de grano,1
l10n_mx_wbl_products_services_50202210,50202210,Vino de arroz,1
l10n_mx_wbl_products_services_50202300,50202300,Bebidas no alcohólicas,0
l10n_mx_wbl_products_services_50202301,50202301,Agua,0
l10n_mx_wbl_products_services_50202302,50202302,Hielo,0
l10n_mx_wbl_products_services_50202303,50202303,Jugos congelados,0
l10n_mx_wbl_products_services_50202304,50202304,Jugos de repisa,0
l10n_mx_wbl_products_services_50202305,50202305,Jugo fresco,0
l10n_mx_wbl_products_services_50202306,50202306,Refrescos,0
l10n_mx_wbl_products_services_50202307,50202307,Bebida de chocolate o malta u otros,0
l10n_mx_wbl_products_services_50202308,50202308,Cocteles libre de alcohol o mezcla de bebidas,0
l10n_mx_wbl_products_services_50202309,50202309,Bebidas deportivas o de energía,0
l10n_mx_wbl_products_services_50202310,50202310,Agua mineral,0
l10n_mx_wbl_products_services_50202311,50202311,Bebida mixta de polvo,0
l10n_mx_wbl_products_services_50202400,50202400,Jugos o concentrados de cítricos frescos,0
l10n_mx_wbl_products_services_50202401,50202401,Jugo de mandarina clementina,0
l10n_mx_wbl_products_services_50202403,50202403,Jugo de kumquat,0
l10n_mx_wbl_products_services_50202404,50202404,Jugo de limón,0
l10n_mx_wbl_products_services_50202405,50202405,Jugo de limón amarillo,0
l10n_mx_wbl_products_services_50202406,50202406,Jugo de lima,0
l10n_mx_wbl_products_services_50202407,50202407,Jugo de mandarina,0
l10n_mx_wbl_products_services_50202408,50202408,Jugo de tangelo minneola,0
l10n_mx_wbl_products_services_50202409,50202409,Jugo de naranja,0
l10n_mx_wbl_products_services_50202410,50202410,Jugo de pomelo,0
l10n_mx_wbl_products_services_50202411,50202411,Jugo de satsuma,0
l10n_mx_wbl_products_services_50202412,50202412,Jugo de tangelo,0
l10n_mx_wbl_products_services_50202413,50202413,Jugo de tangerina,0
l10n_mx_wbl_products_services_50202414,50202414,Jugo de temple,0
l10n_mx_wbl_products_services_50202415,50202415,Jugo de ugli,0
l10n_mx_wbl_products_services_50202416,50202416,Concentrado de mandarina clementina,0
l10n_mx_wbl_products_services_50202418,50202418,Concentrado de kumquat,0
l10n_mx_wbl_products_services_50202419,50202419,Concentrado de limón,0
l10n_mx_wbl_products_services_50202420,50202420,Concentrado de limón amarillo,0
l10n_mx_wbl_products_services_50202421,50202421,Concentrado de mandarina,0
l10n_mx_wbl_products_services_50202422,50202422,Concentrado de minneola,0
l10n_mx_wbl_products_services_50202423,50202423,Concentrado de naranja,0
l10n_mx_wbl_products_services_50202424,50202424,Concentrado de pomelo,0
l10n_mx_wbl_products_services_50202425,50202425,Concentrado de satsuma,0
l10n_mx_wbl_products_services_50202426,50202426,Concentrado de tangelo,0
l10n_mx_wbl_products_services_50202427,50202427,Concentrado de mandarina,0
l10n_mx_wbl_products_services_50202428,50202428,Concentrado de temple,0
l10n_mx_wbl_products_services_50202429,50202429,Concentrado de ugli,0
l10n_mx_wbl_products_services_50202500,50202500,Jugos o concentrados de bayas frescas,0
l10n_mx_wbl_products_services_50202501,50202501,Concentrado de mora,0
l10n_mx_wbl_products_services_50202502,50202502,Concentrado de agras,0
l10n_mx_wbl_products_services_50202503,50202503,Concentrado de arándano,0
l10n_mx_wbl_products_services_50202504,50202504,Concentrado de uva,0
l10n_mx_wbl_products_services_50202505,50202505,Concentrado de frambuesa,0
l10n_mx_wbl_products_services_50202506,50202506,Concentrado de fresa,0
l10n_mx_wbl_products_services_50202507,50202507,Jugo de boysenberry,0
l10n_mx_wbl_products_services_50202508,50202508,Jugo de grosella,0
l10n_mx_wbl_products_services_50202509,50202509,Jugo de mora,0
l10n_mx_wbl_products_services_50202510,50202510,Jugo de agras,0
l10n_mx_wbl_products_services_50202511,50202511,Jugo de frambuesa,0
l10n_mx_wbl_products_services_50202512,50202512,Jugo de fresa,0
l10n_mx_wbl_products_services_50202513,50202513,Jugo de uva,0
l10n_mx_wbl_products_services_50202600,50202600,Jugos o concentrados de especies con pepitas frescas,0
l10n_mx_wbl_products_services_50202601,50202601,Jugo de manzana,0
l10n_mx_wbl_products_services_50202602,50202602,Jugo de pera,0
l10n_mx_wbl_products_services_50202700,50202700,Jugos o concentrados de especies con una semilla grande frescas,0
l10n_mx_wbl_products_services_50202701,50202701,Jugo de albaricoque,0
l10n_mx_wbl_products_services_50202702,50202702,Jugo de cereza,0
l10n_mx_wbl_products_services_50202703,50202703,Jugo de nectarina,0
l10n_mx_wbl_products_services_50202704,50202704,Jugo de durazno,0
l10n_mx_wbl_products_services_50202705,50202705,Jugo de ciruela,0
l10n_mx_wbl_products_services_50202706,50202706,Jugo de ciruela pasa,0
l10n_mx_wbl_products_services_50202800,50202800,Jugos o concentrados de especies tropicales frescas,0
l10n_mx_wbl_products_services_50202801,50202801,Concentrado de crema de coco,0
l10n_mx_wbl_products_services_50202802,50202802,Concentrado de fruta de kiwi,0
l10n_mx_wbl_products_services_50202803,50202803,Concentrado de mango,0
l10n_mx_wbl_products_services_50202804,50202804,Concentrado de maracuyá,0
l10n_mx_wbl_products_services_50202805,50202805,Concentrado de piña,0
l10n_mx_wbl_products_services_50202806,50202806,Concentrado de carambola,0
l10n_mx_wbl_products_services_50211502,50211502,Cigarrillos o cigarros,0
l10n_mx_wbl_products_services_50211503,50211503,Tabaco para pipa o tabaco de hoja,0
l10n_mx_wbl_products_services_50211504,50211504,Tabaco para mascar,0
l10n_mx_wbl_products_services_50211505,50211505,Cigarrillos herbales,0
l10n_mx_wbl_products_services_50211506,50211506,Rapé,0
l10n_mx_wbl_products_services_50211600,50211600,"Productos, suministros y accesorios para tabaco",0
l10n_mx_wbl_products_services_50211607,50211607,Papel para cigarrillos o filtros,0
l10n_mx_wbl_products_services_50211608,50211608,Encendedores o mecha,0
l10n_mx_wbl_products_services_50211609,50211609,Pipas para fumar,0
l10n_mx_wbl_products_services_50211610,50211610,Limpiadores de tabaco para pipas,0
l10n_mx_wbl_products_services_50211611,50211611,Juego de fumador,0
l10n_mx_wbl_products_services_50211612,50211612,Encendedores para cigarrillos,0
l10n_mx_wbl_products_services_50221000,50221000,Legumbres,0
l10n_mx_wbl_products_services_50221001,50221001,Granos,0
l10n_mx_wbl_products_services_50221002,50221002,Harina,0
l10n_mx_wbl_products_services_50221100,50221100,Cereales,0
l10n_mx_wbl_products_services_50221101,50221101,Grano de cereal,0
l10n_mx_wbl_products_services_50221102,50221102,Grano de harina,0
l10n_mx_wbl_products_services_50221200,50221200,Cereales procesados,0
l10n_mx_wbl_products_services_50221201,50221201,Cereal caliente o listo para comer,0
l10n_mx_wbl_products_services_50221202,50221202,Barras de desayuno o de salud,0
l10n_mx_wbl_products_services_50221300,50221300,Harina y productos de molinos,0
l10n_mx_wbl_products_services_50221301,50221301,Harina vegetal,0
l10n_mx_wbl_products_services_50221302,50221302,Malta de cebada,0
l10n_mx_wbl_products_services_50221303,50221303,Almidón o harina comestible,0
l10n_mx_wbl_products_services_50221304,50221304,Harina de papa,0
l10n_mx_wbl_products_services_50301500,50301500,Manzanas,0
l10n_mx_wbl_products_services_50301501,50301501,Manzanas akane,0
l10n_mx_wbl_products_services_50301502,50301502,Manzana ambrosia,0
l10n_mx_wbl_products_services_50301503,50301503,Manzanas api,0
l10n_mx_wbl_products_services_50301504,50301504,Manzanas baldwin,0
l10n_mx_wbl_products_services_50301505,50301505,Manzanas brabum,0
l10n_mx_wbl_products_services_50301506,50301506,Manzanas bramley,0
l10n_mx_wbl_products_services_50301507,50301507,Manzana joven bramley,0
l10n_mx_wbl_products_services_50301508,50301508,Manzana calville blanche d’hiver,0
