id,code,name,country_id,transport_id/id
l10n_mx_wbl_stationsEF1935,EF1935,General Coss,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1936,EF1936,Carlos Pereyra,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1937,EF1937,Anhelo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1938,EF1938,Bravo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1939,EF1939,Mesillas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1940,EF1940,Roca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1941,EF1941,Los Ixtles,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1942,EF1942,Higo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1943,EF1943,Zertuche,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1944,EF1944,Rio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1945,EF1945,Morelos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1946,EF1946,Zaragoza,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1947,EF1947,Dávila,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1948,EF1948,Nogalera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1949,EF1949,Teresita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1950,EF1950,Borrados,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1951,EF1951,Trasquilla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1952,EF1952,San Carlos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1953,EF1953,Nueva Palestina,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1954,EF1954,El Pilar,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1955,EF1955,Cuevitas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1956,EF1956,Ciudad Acura,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1957,EF1957,Rosita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1958,EF1958,Las Esperanzas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1959,EF1959,Mota,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1960,EF1960,Ranchería,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1961,EF1961,El Cedro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1962,EF1962,Palau,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1963,EF1963,Zamora,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1964,EF1964,Muzquiz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1965,EF1965,Pozuelos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1966,EF1966,Manuel Aguirre,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1967,EF1967,Nadadores,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1968,EF1968,Águila,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1969,EF1969,Celemania,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1970,EF1970,Polka,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1971,EF1971,Lamadrid,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1972,EF1972,Boquillas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1973,EF1973,Placa KM. AD-59,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1974,EF1974,Cuatro Ciénegas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1975,EF1975,Placa KM. RD-76,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1976,EF1976,Divisadero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1977,EF1977,Doblones,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1978,EF1978,Socorro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1979,EF1979,Los Belloc,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1980,EF1980,Juncal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1981,EF1981,Zacatosa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1982,EF1982,Arocha,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1983,EF1983,Las Monjas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1984,EF1984,Magueyal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1985,EF1985,La Curva,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1986,EF1986,La Víbora,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1987,EF1987,Pedro Ortegón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1988,EF1988,Patrimonio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1989,EF1989,Americanos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1990,EF1990,El Rey,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1991,EF1991,Avante Ahmsa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1992,EF1992,Presa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1993,EF1993,El Oro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1994,EF1994,Rincón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1995,EF1995,Estanque,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1996,EF1996,Quimbalete,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1997,EF1997,Escape Carrillo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1998,EF1998,Carrillo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF1999,EF1999,La Morita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2000,EF2000,Mercurio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2001,EF2001,Lorenzo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2002,EF2002,La India,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2003,EF2003,Agujita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2004,EF2004,Cloete,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2005,EF2005,Palau,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2006,EF2006,La Puerta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2007,EF2007,Sierra Mojada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2008,EF2008,Martin G. Rodriguez,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2009,EF2009,Química El Rey,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2010,EF2010,Tenayuca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2011,EF2011,Espuela La Villa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2012,EF2012,Xalostoc,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2013,EF2013,Ecatepec,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2014,EF2014,Tepexpan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2015,EF2015,Xometla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2016,EF2016,Teotihuacán,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2017,EF2017,Otumba Mexicano,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2018,EF2018,La Palma,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2019,EF2019,Ometusco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2020,EF2020,Xala,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2021,EF2021,Irolo Mexicano,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2022,EF2022,Acopinalco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2023,EF2023,Apan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2024,EF2024,Tetlepayac,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2025,EF2025,Soltepec,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2026,EF2026,Cobrito,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2027,EF2027,Calderon Norte,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2028,EF2028,Calderon Sur,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2029,EF2029,Guadalupe,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2030,EF2030,Muroz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2031,EF2031,Apizaco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2032,EF2032,Tocha,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2033,EF2033,Acocotla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2034,EF2034,Huamatlan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2035,EF2035,Tamariz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2036,EF2036,San Marcos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2037,EF2037,Moctezuma,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2038,EF2038,Rinconada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2039,EF2039,Aljibes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2040,EF2040,San Juan Atenco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2041,EF2041,San Andrés,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2042,EF2042,San Pedro,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2043,EF2043,Santa Maria Techicalco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2044,EF2044,Jesus de Nazareno,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2045,EF2045,Los Reyes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2046,EF2046,Esperanza,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2047,EF2047,Boca del Monte,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2048,EF2048,Galera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2049,EF2049,Alta Luz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2050,EF2050,Bota,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2051,EF2051,Maltrata,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2052,EF2052,Balastrera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2053,EF2053,Encinar,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2054,EF2054,Santa Rosa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2055,EF2055,Nogales,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2056,EF2056,Rio Blanco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2057,EF2057,Orizaba,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2058,EF2058,Molino,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2059,EF2059,Sumidero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2060,EF2060,Metlac,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2061,EF2061,Fortín,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2062,EF2062,Córdoba,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2063,EF2063,Peruela,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2064,EF2064,Paraje Nuevo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2065,EF2065,Potrero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2066,EF2066,Atoyac,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2067,EF2067,San Alejo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2068,EF2068,Las Palomas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2069,EF2069,Paso del Macho,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2070,EF2070,Camarón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2071,EF2071,Mata de Agua,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2072,EF2072,Soledad,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2073,EF2073,Manlio Favio Altamirano,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2074,EF2074,Mata Loma,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2075,EF2075,Santa Rita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2076,EF2076,Tejería,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2077,EF2077,El Laurelal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2078,EF2078,Santa Cruz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2079,EF2079,Santa Ana,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2080,EF2080,Teolocholco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2081,EF2081,Zacatelco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2082,EF2082,Panzacola,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2083,EF2083,San Antonio Soledad,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2084,EF2084,La Cañada Morelos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2085,EF2085,Puente Colorado,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2086,EF2086,Vaquería I,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2087,EF2087,Huaxtitla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2088,EF2088,Acultzingo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2089,EF2089,Mezquite,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2090,EF2090,Tecamalucan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2091,EF2091,Encinar,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2092,EF2092,Tecámac,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2093,EF2093,Nogales,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2094,EF2094,Encina,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2095,EF2095,Agua Zarca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2096,EF2096,Casita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2097,EF2097,Cumeral,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2098,EF2098,Imuris,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2099,EF2099,Pierson,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2100,EF2100,Magdalena,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2101,EF2101,Santa Ana,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2102,EF2102,Llano,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2103,EF2103,Noria,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2104,EF2104,Benjamin Hill,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2105,EF2105,Querosabi,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2106,EF2106,Camou,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2107,EF2107,Poza,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2108,EF2108,Carbo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2109,EF2109,Selva,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2110,EF2110,Pesquería,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2111,EF2111,Zamora,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2112,EF2112,Hermosillo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2113,EF2113,Ciudad Industrial,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2114,EF2114,Calera,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2115,EF2115,Willard,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2116,EF2116,Vega,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2117,EF2117,Torres,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2118,EF2118,Lujan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2119,EF2119,Moreno,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2120,EF2120,Tapia,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2121,EF2121,Ortiz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2122,EF2122,Santa Rosa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2123,EF2123,Maytorena,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2124,EF2124,Empalme,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2125,EF2125,Piedra,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2126,EF2126,Guasimas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2127,EF2127,Napoli,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2128,EF2128,Oroz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2129,EF2129,Vicam,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2130,EF2130,Bacum,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2131,EF2131,Corral,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2132,EF2132,Esperanza,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2133,EF2133,Ciudad Obregón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2134,EF2134,Velderrain,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2135,EF2135,Fundición,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2136,EF2136,Santini,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2137,EF2137,Margarita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2138,EF2138,Navojoa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2139,EF2139,Bacabachi,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2140,EF2140,Masiaca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2141,EF2141,Luis,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2142,EF2142,Don,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2143,EF2143,Francisco,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2144,EF2144,Cañedo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2145,EF2145,Fenochio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2146,EF2146,San Blas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2147,EF2147,Sufragio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2148,EF2148,Algodón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2149,EF2149,Zeferino Paredes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2150,EF2150,Naranjo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2151,EF2151,Zopilote,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2152,EF2152,Leon Fonseca,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2153,EF2153,Bamda,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2154,EF2154,Capomas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2155,EF2155,Guamúchil,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2156,EF2156,Acatita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2157,EF2157,Palón Blancos,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2158,EF2158,Techa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2159,EF2159,Reyes,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2160,EF2160,Caimanero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2161,EF2161,Vitaruto,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2162,EF2162,Rosales,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2163,EF2163,Colorada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2164,EF2164,Culiacán,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2165,EF2165,San Rafael,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2166,EF2166,Costa Rica,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2167,EF2167,Alhuate,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2168,EF2168,Quila,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2169,EF2169,Oso,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2170,EF2170,Obispo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2171,EF2171,Abuya,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2172,EF2172,Tanques,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2173,EF2173,La Cruz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2174,EF2174,Olaje,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2175,EF2175,Dimas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2176,EF2176,Pozole,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2177,EF2177,Mármol,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2178,EF2178,Redo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2179,EF2179,Mazatlán,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2180,EF2180,Presidio,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2181,EF2181,Labrados,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2182,EF2182,Matadero,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2183,EF2183,Rosario,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2184,EF2184,Astengo,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2185,EF2185,Escuinapa,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2186,EF2186,Bacho,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2187,EF2187,Palmar,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2188,EF2188,Copales,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2189,EF2189,Concha,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2190,EF2190,Acaponeta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2191,EF2191,Montaje,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2192,EF2192,Bonita,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2193,EF2193,Morada,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2194,EF2194,Ruiz,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2195,EF2195,Yago,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2196,EF2196,Nanchi,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2197,EF2197,Pani,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2198,EF2198,Roseta,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2199,EF2199,Corte,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2200,EF2200,Mango,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2201,EF2201,Ignacio Borrego,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2202,EF2202,Aguirre,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2203,EF2203,Mora,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2204,EF2204,Tepic,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2205,EF2205,Pantanal,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2206,EF2206,Costilla,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2207,EF2207,Compostela,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2208,EF2208,Borbollón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2209,EF2209,Cerro Pelón,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2210,EF2210,Conde,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2211,EF2211,Valle Verde,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2212,EF2212,Marquesado,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2213,EF2213,Ahuacatlan,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2214,EF2214,Ixtlán,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2215,EF2215,Gracia,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2216,EF2216,Barrancas,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2217,EF2217,Agua Fría,MX,l10n_mx_wbl_transport_04
l10n_mx_wbl_stationsEF2218,EF2218,La Quemada,MX,l10n_mx_wbl_transport_04
