id,code,name,division
l10n_mx_wbl_dangerous_material_M1192,M1192,"HIDRÓGENO Y METANO, MEZCLA COMPRIMIDA DE",2.1
l10n_mx_wbl_dangerous_material_M1193,M1193,"1,1,1-TRIFLUOROETANO (GAS REFRIGERANTE R 143a)",2.1
l10n_mx_wbl_dangerous_material_M1194,M1194,XENÓN,2.2
l10n_mx_wbl_dangerous_material_M1195,M1195,"RECIPIENTES PEQUEÑOS QUE CONTIENEN GAS, (CARTUCHOS DE GAS) sin dispositivo de descarga, irrellenables",2
l10n_mx_wbl_dangerous_material_M1196,M1196,DINITROTOLUENOS LÍQUIDOS,6.1
l10n_mx_wbl_dangerous_material_M1197,M1197,"2,2-DIMETILPROPANO",2.1
l10n_mx_wbl_dangerous_material_M1198,M1198,ISOBUTIRALDEHÍDO (ALDEHÍDO ISOBUTÍRICO),3
l10n_mx_wbl_dangerous_material_M1199,M1199,CIMENOS,3
l10n_mx_wbl_dangerous_material_M1200,M1200,DICLOROPROPENOS,3
l10n_mx_wbl_dangerous_material_M1201,M1201,DICICLOPENTADIENO,3
l10n_mx_wbl_dangerous_material_M1202,M1202,DIETILBENCENO,3
l10n_mx_wbl_dangerous_material_M1203,M1203,"DIISOBUTILENO, COMPUESTOS ISOMÉRICOS DEL",3
l10n_mx_wbl_dangerous_material_M1204,M1204,2-DIMETILAMINOETANOL,8
l10n_mx_wbl_dangerous_material_M1205,M1205,DIPENTENO,3
l10n_mx_wbl_dangerous_material_M1206,M1206,ALCOHOL METILAMÍLICO,3
l10n_mx_wbl_dangerous_material_M1207,M1207,MORFOLINA,8
l10n_mx_wbl_dangerous_material_M1208,M1208,ESTIRENO MONÓMERO ESTABILIZADO,3
l10n_mx_wbl_dangerous_material_M1209,M1209,TETRAHIDROFURANO,3
l10n_mx_wbl_dangerous_material_M1210,M1210,TRIPROPILENO,3
l10n_mx_wbl_dangerous_material_M1211,M1211,VALERILALDEHÍDO,3
l10n_mx_wbl_dangerous_material_M1212,M1212,"NITROCELULOSA EN
SOLUCIÓN INFLAMABLE con un máximo del 12,6 %, en masa, de nitrógeno y un máximo del 55 % de nitrocelulosa",3
l10n_mx_wbl_dangerous_material_M1213,M1213,ABONOS A BASE DE NITRATO DE AMONIO,5.1
l10n_mx_wbl_dangerous_material_M1214,M1214,ABONOS A BASE DE NITRATO DE AMONIO,9
l10n_mx_wbl_dangerous_material_M1215,M1215,"AMONIACO EN SOLUCIÓN acuosa de densidad relativa inferior a 0,880 a 15 °C, con más del 35 % pero no más del 50 % de amoniaco",2.2
l10n_mx_wbl_dangerous_material_M1216,M1216,ACRILAMIDA SÓLIDA,6.1
l10n_mx_wbl_dangerous_material_M1217,M1217,CLORAL ANHIDRO ESTABILIZADO,6.1
l10n_mx_wbl_dangerous_material_M1218,M1218,CRESOLES LÍQUIDOS,6.1
l10n_mx_wbl_dangerous_material_M1219,M1219,alfa-NAFTILAMINA,6.1
l10n_mx_wbl_dangerous_material_M1220,M1220,DIISOCIANATO DE TOLUENO,6.1
l10n_mx_wbl_dangerous_material_M1221,M1221,DIETILENTRIAMINA,8
l10n_mx_wbl_dangerous_material_M1222,M1222,CLORURO DE HIDRÓGENO LÍQUIDO REFRIGERADO,2.3
l10n_mx_wbl_dangerous_material_M1223,M1223,DIÓXIDO DE CARBONO LÍQUIDO REFRIGERADO,2.2
l10n_mx_wbl_dangerous_material_M1224,M1224,ARSINA,2.3
l10n_mx_wbl_dangerous_material_M1225,M1225,DICLOROSILANO,2.3
l10n_mx_wbl_dangerous_material_M1226,M1226,"DIFLUORURO DE OXÍGENO, COMPRIMIDO",2.3
l10n_mx_wbl_dangerous_material_M1227,M1227,FLUORURO DE SULFURILO,2.3
l10n_mx_wbl_dangerous_material_M1228,M1228,GERMANO,2.3
l10n_mx_wbl_dangerous_material_M1229,M1229,"HEXAFLUOROETANO
(GAS REFRIGERANTE R 116)",2.2
l10n_mx_wbl_dangerous_material_M1230,M1230,HEXAFLUORURO DE SELENIO,2.3
l10n_mx_wbl_dangerous_material_M1231,M1231,HEXAFLUORURO DE TELURIO,2.3
l10n_mx_wbl_dangerous_material_M1232,M1232,HEXAFLUORURO DE TUNGSTENO,2.3
l10n_mx_wbl_dangerous_material_M1233,M1233,YODURO DE HIDRÓGENO ANHIDRO,2.3
l10n_mx_wbl_dangerous_material_M1234,M1234,PENTAFLUORURO DE FÓSFORO,2.3
l10n_mx_wbl_dangerous_material_M1235,M1235,FOSFANO,2.3
l10n_mx_wbl_dangerous_material_M1236,M1236,PROPADIENO ESTABILIZADO,2.1
l10n_mx_wbl_dangerous_material_M1237,M1237,ÓXIDO NITROSO LÍQUIDO REFRIGERADO,2.2
l10n_mx_wbl_dangerous_material_M1238,M1238,SELENIURO DE HIDRÓGENO ANHIDRO,2.3
l10n_mx_wbl_dangerous_material_M1239,M1239,SILANO,2.1
l10n_mx_wbl_dangerous_material_M1240,M1240,SULFURO DE CARBONILO,2.3
l10n_mx_wbl_dangerous_material_M1241,M1241,ADIPONITRILO,6.1
l10n_mx_wbl_dangerous_material_M1242,M1242,"ISOCIANATOS TÓXICOS, N.E.P. o ISOCIANATOS EN SOLUCIÓN, TÓXICOS, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M1243,M1243,HIPOCLORITO DE CALCIO EN MEZCLA SECA con más del 10 % pero no más del 39 % de cloro activo,5.1
l10n_mx_wbl_dangerous_material_M1244,M1244,FORMALDEHÍDO EN SOLUCIÓN con un mínimo del 25 % de formaldehído,8
l10n_mx_wbl_dangerous_material_M1245,M1245,"MANEB o PREPARADOS DE MANEB, con un mínimo del 60 % de maneb",4.2
l10n_mx_wbl_dangerous_material_M1246,M1246,POLÍMERO EN BOLITAS DILATABLES que desprenden vapores inflamables,9
l10n_mx_wbl_dangerous_material_M1247,M1247,"AMIANTO, ANFIBOL (amosita, tremolita, actinolita, antofilita, crocidolita)",9
l10n_mx_wbl_dangerous_material_M1248,M1248,PARAFORMALDEHÍDO,4.1
l10n_mx_wbl_dangerous_material_M1249,M1249,"ANHÍDRIDO FTÁLICO con más del 0,05 % de anhídrido maleico",8
l10n_mx_wbl_dangerous_material_M1250,M1250,ANHÍDRIDO MALEICO,8
l10n_mx_wbl_dangerous_material_M1251,M1251,ANHÍDRIDO MALEICO FUNDIDO,8
l10n_mx_wbl_dangerous_material_M1252,M1252,HARINA DE PESCADO (DESECHOS DE PESCADO) ESTABILIZADA,9
l10n_mx_wbl_dangerous_material_M1253,M1253,"TORTA OLEAGINOSA con un máximo del 1,5 % de aceite y un máximo del 11 % de humedad",4.2
l10n_mx_wbl_dangerous_material_M1254,M1254,ÁCIDO ACRÍLICO ESTABILIZADO,8
l10n_mx_wbl_dangerous_material_M1255,M1255,ÉTER ALILGLICIDÍLICO (ALIL GLICIDIL ÉTER),3
l10n_mx_wbl_dangerous_material_M1256,M1256,ANISOL,3
l10n_mx_wbl_dangerous_material_M1257,M1257,BENZONITRILO,6.1
l10n_mx_wbl_dangerous_material_M1258,M1258,"CLORURO DE
BENCENOSULFONILO",8
l10n_mx_wbl_dangerous_material_M1259,M1259,BENZOTRICLORURO,8
l10n_mx_wbl_dangerous_material_M1260,M1260,METACRILATO DE n-BUTILO ESTABILIZADO,3
l10n_mx_wbl_dangerous_material_M1261,M1261,2-CLOROETANAL,6.1
l10n_mx_wbl_dangerous_material_M1262,M1262,CLOROANISIDINAS,6.1
l10n_mx_wbl_dangerous_material_M1263,M1263,CLOROBENZO-TRIFLUORUROS,3
l10n_mx_wbl_dangerous_material_M1264,M1264,"CLORUROS DE
CLOROBENCILO, LÍQUIDOS",6.1
l10n_mx_wbl_dangerous_material_M1265,M1265,"ISOCIANATO DE 3-CLORO-4- METILFENILO, LÍQUIDO",6.1
l10n_mx_wbl_dangerous_material_M1266,M1266,CLORONITROANILINAS,6.1
l10n_mx_wbl_dangerous_material_M1267,M1267,CLOROTOLUENOS,3
l10n_mx_wbl_dangerous_material_M1268,M1268,CLOROTOLUIDINAS SÓLIDAS,6.1
l10n_mx_wbl_dangerous_material_M1269,M1269,ÁCIDO CROMOSULFÚRICO,8
l10n_mx_wbl_dangerous_material_M1270,M1270,CICLOHEPTANO,3
l10n_mx_wbl_dangerous_material_M1271,M1271,CICLOHEPTENO,3
l10n_mx_wbl_dangerous_material_M1272,M1272,ACETATO DE CICLOHEXILO,3
l10n_mx_wbl_dangerous_material_M1273,M1273,CICLOPENTANOL,3
l10n_mx_wbl_dangerous_material_M1274,M1274,CICLOPENTANONA,3
l10n_mx_wbl_dangerous_material_M1275,M1275,CICLOPENTENO,3
l10n_mx_wbl_dangerous_material_M1276,M1276,n-DECANO,3
l10n_mx_wbl_dangerous_material_M1277,M1277,DI-n-BUTILAMINA,8
l10n_mx_wbl_dangerous_material_M1278,M1278,ÉTER DICLORODIMETÍLICO SIMÉTRICO,6.1
l10n_mx_wbl_dangerous_material_M1279,M1279,ISOCIANATOS DE DICLOROFENILO,6.1
l10n_mx_wbl_dangerous_material_M1280,M1280,"BICICLO[2.2.1]HEPTA-2,5-DIENO ESTABILIZADO (2,5- NORBORNADIENO ESTABILIZADO)",3
l10n_mx_wbl_dangerous_material_M1281,M1281,"1,2-DIMETOXIETANO",3
l10n_mx_wbl_dangerous_material_M1282,M1282,"N,N-DIMETILANILINA",6.1
l10n_mx_wbl_dangerous_material_M1283,M1283,FÓSFOROS RESISTENTES AL VIENTO,4.1
l10n_mx_wbl_dangerous_material_M1284,M1284,CICLOHEXENO,3
l10n_mx_wbl_dangerous_material_M1285,M1285,POTASIO,4.3
l10n_mx_wbl_dangerous_material_M1286,M1286,"1,2-PROPILENDIAMINA",8
l10n_mx_wbl_dangerous_material_M1287,M1287,TRIETILENTETRAMINA,8
l10n_mx_wbl_dangerous_material_M1288,M1288,TRIPROPILAMINA,3
l10n_mx_wbl_dangerous_material_M1289,M1289,XILENOLES SÓLIDOS,6.1
l10n_mx_wbl_dangerous_material_M1290,M1290,"CLORURO DE
DIMETILCARBAMOÍLO",8
l10n_mx_wbl_dangerous_material_M1291,M1291,DIMETILCICLOHEXANOS,3
l10n_mx_wbl_dangerous_material_M1292,M1292,"N,N-DIMETIL-
CICLOHEXILAMINA",8
l10n_mx_wbl_dangerous_material_M1293,M1293,"N,N-DIMETILFORMAMIDA",3
l10n_mx_wbl_dangerous_material_M1294,M1294,"N,N-DIMETILPROPILAMINA",3
l10n_mx_wbl_dangerous_material_M1295,M1295,"CLORURO DE
DIMETILTIOFOSFORILO",6.1
l10n_mx_wbl_dangerous_material_M1296,M1296,"3,3'-IMINOBISPROPILAMINA",8
l10n_mx_wbl_dangerous_material_M1297,M1297,ETILAMINA EN SOLUCIÓN ACUOSA con un mínimo del 50 % pero no más del 70 % de etilamina,3
l10n_mx_wbl_dangerous_material_M1298,M1298,ETILAMILCETONA,3
l10n_mx_wbl_dangerous_material_M1299,M1299,N-ETILANILINA,6.1
l10n_mx_wbl_dangerous_material_M1300,M1300,2-ETILANILINA,6.1
l10n_mx_wbl_dangerous_material_M1301,M1301,N-ETIL-N-BENCILANILINA,6.1
l10n_mx_wbl_dangerous_material_M1302,M1302,2-ETILBUTANOL,3
l10n_mx_wbl_dangerous_material_M1303,M1303,2-ETILHEXILAMINA,3
l10n_mx_wbl_dangerous_material_M1304,M1304,METACRILATO DE ETILO ESTABILIZADO,3
l10n_mx_wbl_dangerous_material_M1305,M1305,n-HEPTENO,3
l10n_mx_wbl_dangerous_material_M1306,M1306,HEXACLOROBUTADIENO,6.1
l10n_mx_wbl_dangerous_material_M1307,M1307,HEXAMETILENDIAMINA SÓLIDA,8
l10n_mx_wbl_dangerous_material_M1308,M1308,DIISOCIANATO DE HEXAMETILENO,6.1
l10n_mx_wbl_dangerous_material_M1309,M1309,HEXANOLES,3
l10n_mx_wbl_dangerous_material_M1310,M1310,METACRILATO DE ISOBUTILO ESTABILIZADO,3
l10n_mx_wbl_dangerous_material_M1311,M1311,ISOBUTIRONITRILO,3
l10n_mx_wbl_dangerous_material_M1312,M1312,ISOCIANATOBENZOTRI- FLUORUROS,6.1
l10n_mx_wbl_dangerous_material_M1313,M1313,PENTAMETILHEPTANO,3
l10n_mx_wbl_dangerous_material_M1314,M1314,ISOHEPTENOS,3
l10n_mx_wbl_dangerous_material_M1315,M1315,ISOHEXENOS,3
l10n_mx_wbl_dangerous_material_M1316,M1316,ISOFORONDIAMINA,8
l10n_mx_wbl_dangerous_material_M1317,M1317,DIISOCIANATO DE ISOFORONA,6.1
l10n_mx_wbl_dangerous_material_M1318,M1318,"PLOMO, COMPUESTO DE, SOLUBLE, N.E.P.",6.1
l10n_mx_wbl_dangerous_material_M1319,M1319,4-METIL-4-METOXIPENTAN-2- ONA,3
l10n_mx_wbl_dangerous_material_M1320,M1320,N-METILANILINA,6.1
l10n_mx_wbl_dangerous_material_M1321,M1321,CLOROACETATO DE METILO,6.1
l10n_mx_wbl_dangerous_material_M1322,M1322,METILCICLOHEXANO,3
l10n_mx_wbl_dangerous_material_M1323,M1323,METILCICLOHEXANONA,3
l10n_mx_wbl_dangerous_material_M1324,M1324,METILCICLOPENTANO,3
l10n_mx_wbl_dangerous_material_M1325,M1325,DICLOROACETATO DE METILO,6.1
l10n_mx_wbl_dangerous_material_M1326,M1326,2-METIL-5-ETILPIRIDINA,6.1
l10n_mx_wbl_dangerous_material_M1327,M1327,2-METILFURANO,3
l10n_mx_wbl_dangerous_material_M1328,M1328,5-METIL-2-HEXANONA,3
l10n_mx_wbl_dangerous_material_M1329,M1329,ISOPROPENILBENCENO,3
l10n_mx_wbl_dangerous_material_M1330,M1330,NAFTALENO FUNDIDO,4.1
l10n_mx_wbl_dangerous_material_M1331,M1331,"ÁCIDO
NITROBENCENOSULFÓNICO",8
l10n_mx_wbl_dangerous_material_M1332,M1332,NITROBENZO-TRIFLUORUROS LÍQUIDOS,6.1
l10n_mx_wbl_dangerous_material_M1333,M1333,3-NITRO-4-CLORO- BENZOTRIFLUORURO,6.1
l10n_mx_wbl_dangerous_material_M1334,M1334,ÁCIDO NITROSILSULFÚRICO LÍQUIDO,8
l10n_mx_wbl_dangerous_material_M1335,M1335,OCTADIENO,3
l10n_mx_wbl_dangerous_material_M1336,M1336,"PENTANO-2,4-DIENO",3
l10n_mx_wbl_dangerous_material_M1337,M1337,FENETIDINAS,6.1
l10n_mx_wbl_dangerous_material_M1338,M1338,FENOL FUNDIDO,6.1
l10n_mx_wbl_dangerous_material_M1339,M1339,PICOLINAS,3
l10n_mx_wbl_dangerous_material_M1340,M1340,DIFENILOS POLICLORADOS LÍQUIDOS,9
l10n_mx_wbl_dangerous_material_M1341,M1341,CUPROCIANURO DE SODIO SÓLIDO,6.1
l10n_mx_wbl_dangerous_material_M1342,M1342,CUPROCIANURO DE SODIO EN SOLUCIÓN,6.1
l10n_mx_wbl_dangerous_material_M1343,M1343,HIDROGENOSULFURO DE SODIO con menos del 25 % de agua de cristalización,4.2
l10n_mx_wbl_dangerous_material_M1344,M1344,"HIDROCARBUROS TERPÉNICOS, N.E.P.",3
l10n_mx_wbl_dangerous_material_M1345,M1345,TETRAETILENPENTAMINA,8
l10n_mx_wbl_dangerous_material_M1346,M1346,TRICLOROBENCENOS LÍQUIDOS,6.1
l10n_mx_wbl_dangerous_material_M1347,M1347,TRICLOROBUTENO,6.1
l10n_mx_wbl_dangerous_material_M1348,M1348,FOSFITO DE TRIETILO,3
l10n_mx_wbl_dangerous_material_M1349,M1349,TRIISOBUTILENO,3
l10n_mx_wbl_dangerous_material_M1350,M1350,"1,3,5-TRIMETILBENCENO",3
l10n_mx_wbl_dangerous_material_M1351,M1351,TRIMETILCICLO-HEXILAMINA,8
l10n_mx_wbl_dangerous_material_M1352,M1352,TRIMETILHEXAMETILEN- DIAMINAS,8
l10n_mx_wbl_dangerous_material_M1353,M1353,DIISOCIANATO DE TRIMETILHEXAMETILENO,6.1
l10n_mx_wbl_dangerous_material_M1354,M1354,FOSFITO DE TRIMETILO,3
l10n_mx_wbl_dangerous_material_M1355,M1355,UNDECANO,3
l10n_mx_wbl_dangerous_material_M1356,M1356,CLORURO DE CINC ANHIDRO,8
l10n_mx_wbl_dangerous_material_M1357,M1357,ACETALDOXIMA,3
l10n_mx_wbl_dangerous_material_M1358,M1358,ACETATO DE ALILO,3
l10n_mx_wbl_dangerous_material_M1359,M1359,ALILAMINA,6.1
l10n_mx_wbl_dangerous_material_M1360,M1360,ALIL ETIL ÉTER,3
l10n_mx_wbl_dangerous_material_M1361,M1361,FORMIATO DE ALILO,3
l10n_mx_wbl_dangerous_material_M1362,M1362,FENILMERCAPTANO,6.1
l10n_mx_wbl_dangerous_material_M1363,M1363,BENZOTRIFLUORURO,3
l10n_mx_wbl_dangerous_material_M1364,M1364,2-BROMOBUTANO,3
l10n_mx_wbl_dangerous_material_M1365,M1365,2-BROMOETIL ETIL ÉTER,3
l10n_mx_wbl_dangerous_material_M1366,M1366,1-BROMO-3-METILBUTANO,3
l10n_mx_wbl_dangerous_material_M1367,M1367,BROMOMETILPROPANOS,3
l10n_mx_wbl_dangerous_material_M1368,M1368,2-BROMOPENTANO,3
l10n_mx_wbl_dangerous_material_M1369,M1369,BROMOPROPANOS,3
l10n_mx_wbl_dangerous_material_M1370,M1370,3-BROMOPROPINO,3
l10n_mx_wbl_dangerous_material_M1371,M1371,BUTANODIONA,3
l10n_mx_wbl_dangerous_material_M1372,M1372,BUTILMERCAPTANO,3
l10n_mx_wbl_dangerous_material_M1373,M1373,ACRILATOS DE BUTILO ESTABILIZADOS,3
l10n_mx_wbl_dangerous_material_M1374,M1374,BUTIL METIL ÉTER,3
l10n_mx_wbl_dangerous_material_M1375,M1375,NITRITOS DE BUTILO,3
l10n_mx_wbl_dangerous_material_M1376,M1376,BUTIL VINIL ÉTER ESTABILIZADO,3
l10n_mx_wbl_dangerous_material_M1377,M1377,CLORURO DE BUTIRILO,3
l10n_mx_wbl_dangerous_material_M1378,M1378,CLOROMETIL ÉTIL ÉTER,3
l10n_mx_wbl_dangerous_material_M1379,M1379,2-CLOROPROPANO,3
l10n_mx_wbl_dangerous_material_M1380,M1380,CICLOHEXILAMINA,8
l10n_mx_wbl_dangerous_material_M1381,M1381,CICLOOCTATETRAENO,3
l10n_mx_wbl_dangerous_material_M1382,M1382,DIALILAMINA,3
l10n_mx_wbl_dangerous_material_M1383,M1383,DIALIL ÉTER,3
l10n_mx_wbl_dangerous_material_M1384,M1384,DIISOBUTILAMINA,3
l10n_mx_wbl_dangerous_material_M1385,M1385,"1,1-DICLOROETANO",3
l10n_mx_wbl_dangerous_material_M1386,M1386,ETILMERCAPTANO,3
l10n_mx_wbl_dangerous_material_M1387,M1387,n-PROPILBENCENO,3
l10n_mx_wbl_dangerous_material_M1388,M1388,CARBONATO DE DIETILO,3
l10n_mx_wbl_dangerous_material_M1389,M1389,alfa-METILVALERALDEHÍDO,3
l10n_mx_wbl_dangerous_material_M1390,M1390,alfa-PINENO,3
l10n_mx_wbl_dangerous_material_M1391,M1391,1-HEXENO,3
l10n_mx_wbl_dangerous_material_M1392,M1392,ISOPENTENOS,3
l10n_mx_wbl_dangerous_material_M1393,M1393,"1,2-DI-(DIMETILAMINO) ETANO",3
l10n_mx_wbl_dangerous_material_M1394,M1394,DIETOXIMETANO,3
l10n_mx_wbl_dangerous_material_M1395,M1395,"3,3-DIETOXIPROPENO",3
l10n_mx_wbl_dangerous_material_M1396,M1396,SULFURO DE DIETILO,3
l10n_mx_wbl_dangerous_material_M1397,M1397,"2,3-DIHIDROPIRANO",3
l10n_mx_wbl_dangerous_material_M1398,M1398,"1,1-DIMETOXIETANO",3
l10n_mx_wbl_dangerous_material_M1399,M1399,"2-
DIMETILAMINOACETONITRILO",3
l10n_mx_wbl_dangerous_material_M1400,M1400,"1,3-DIMETILBUTILAMINA",3
l10n_mx_wbl_dangerous_material_M1401,M1401,DIMETILDIETOXISILANO,3
l10n_mx_wbl_dangerous_material_M1402,M1402,DISULFURO DE DIMETILO,3
l10n_mx_wbl_dangerous_material_M1403,M1403,DIMETILHIDRAZINA SIMÉTRICA,6.1
l10n_mx_wbl_dangerous_material_M1404,M1404,DIPROPILAMINA,3
l10n_mx_wbl_dangerous_material_M1405,M1405,ÉTER DI-n-PROPÍLICO,3
l10n_mx_wbl_dangerous_material_M1406,M1406,ISOBUTIRATO DE ETILO,3
l10n_mx_wbl_dangerous_material_M1407,M1407,1-ETILPIPERIDINA,3
l10n_mx_wbl_dangerous_material_M1408,M1408,FLUOROBENCENO,3
l10n_mx_wbl_dangerous_material_M1409,M1409,FLUOROTOLUENOS,3
l10n_mx_wbl_dangerous_material_M1410,M1410,FURANO,3
l10n_mx_wbl_dangerous_material_M1411,M1411,2-YODOBUTANO,3
l10n_mx_wbl_dangerous_material_M1412,M1412,YODOMETILPROPANOS,3
l10n_mx_wbl_dangerous_material_M1413,M1413,YODOPROPANOS,3
l10n_mx_wbl_dangerous_material_M1414,M1414,FORMIATO DE ISOBUTILO,3
l10n_mx_wbl_dangerous_material_M1415,M1415,PROPIONATO DE ISOBUTILO,3
l10n_mx_wbl_dangerous_material_M1416,M1416,CLORURO DE ISOBUTIRILO,3
l10n_mx_wbl_dangerous_material_M1417,M1417,METACRILALDEHÍDO ESTABILIZADO,3
l10n_mx_wbl_dangerous_material_M1418,M1418,3-METIL-2-BUTANONA,3
l10n_mx_wbl_dangerous_material_M1419,M1419,METIL-terc-BUTILÉTER,3
l10n_mx_wbl_dangerous_material_M1420,M1420,1-METILPIPERIDINA,3
l10n_mx_wbl_dangerous_material_M1421,M1421,ISOVALERIANATO DE METILO,3
l10n_mx_wbl_dangerous_material_M1422,M1422,PIPERIDINA,8
l10n_mx_wbl_dangerous_material_M1423,M1423,PROPANOTIOLES,3
l10n_mx_wbl_dangerous_material_M1424,M1424,ACETATO DE ISOPROPENILO,3
l10n_mx_wbl_dangerous_material_M1425,M1425,PROPIONITRILO,3
l10n_mx_wbl_dangerous_material_M1426,M1426,BUTIRATO DE ISOPROPILO,3
l10n_mx_wbl_dangerous_material_M1427,M1427,ISOBUTIRATO DE ISOPROPILO,3
l10n_mx_wbl_dangerous_material_M1428,M1428,CLOROFORMIATO DE ISOPROPILO,6.1
l10n_mx_wbl_dangerous_material_M1429,M1429,PROPIONATO DE ISOPROPILO,3
l10n_mx_wbl_dangerous_material_M1430,M1430,"1,2,3,6-TETRAHIDRO-PIRIDINA",3
l10n_mx_wbl_dangerous_material_M1431,M1431,BUTIRONITRILO,3
l10n_mx_wbl_dangerous_material_M1432,M1432,TETRAHIDROTIOFENO,3
l10n_mx_wbl_dangerous_material_M1433,M1433,ORTOTITANATO TETRAPROPÍLICO,3
l10n_mx_wbl_dangerous_material_M1434,M1434,TIOFENO,3
l10n_mx_wbl_dangerous_material_M1435,M1435,BORATO DE TRIMETILO,3
l10n_mx_wbl_dangerous_material_M1436,M1436,FLUORURO DE CARBONILO,2.3
l10n_mx_wbl_dangerous_material_M1437,M1437,TETRAFLUORURO DE AZUFRE,2.3
l10n_mx_wbl_dangerous_material_M1438,M1438,BROMOTRIFLUORO-ETILENO,2.1
l10n_mx_wbl_dangerous_material_M1439,M1439,HEXAFLUOROACETONA,2.3
l10n_mx_wbl_dangerous_material_M1440,M1440,TRIÓXIDO DE NITRÓGENO,2.3
l10n_mx_wbl_dangerous_material_M1441,M1441,2-OCTAFLUOROBUTENO (GAS REFRIGERANTE R 1318),2.2
l10n_mx_wbl_dangerous_material_M1442,M1442,OCTAFLUOROPROPANO (GAS REFRIGERANTE R 218),2.2
l10n_mx_wbl_dangerous_material_M1443,M1443,NITRATO DE AMONIO LÍQUIDO (en solución concentrada caliente),5.1
l10n_mx_wbl_dangerous_material_M1444,M1444,CLORATO DE POTASIO EN SOLUCIÓN ACUOSA,5.1
l10n_mx_wbl_dangerous_material_M1445,M1445,CLORATO DE SODIO EN SOLUCIÓN ACUOSA,5.1
l10n_mx_wbl_dangerous_material_M1446,M1446,CLORATO DE CALCIO EN SOLUCIÓN ACUOSA,5.1
l10n_mx_wbl_dangerous_material_M1447,M1447,"ALQUILFENOLES SÓLIDOS, N.E.P. (incluidos los homólogos C2 a C12)",8
l10n_mx_wbl_dangerous_material_M1448,M1448,ANISIDINAS,6.1
l10n_mx_wbl_dangerous_material_M1449,M1449,"N,N-DIETILANILINA",6.1
l10n_mx_wbl_dangerous_material_M1450,M1450,CLORONITROTOLUENOS LÍQUIDOS,6.1
l10n_mx_wbl_dangerous_material_M1451,M1451,DIBENCILDICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M1452,M1452,ETILFENILDICLOROSILANO,8
l10n_mx_wbl_dangerous_material_M1453,M1453,ÁCIDO TIOACÉTICO,3
l10n_mx_wbl_dangerous_material_M1454,M1454,METILFENILDICLORO-SILANO,8
l10n_mx_wbl_dangerous_material_M1455,M1455,CLORURO DE TRIMETILACETILO,6.1
l10n_mx_wbl_dangerous_material_M1456,M1456,HIDROGENODIFLUORURO DE SODIO,8
l10n_mx_wbl_dangerous_material_M1457,M1457,CLORURO DE ESTAÑO(IV) PENTAHIDRATADO,8
l10n_mx_wbl_dangerous_material_M1458,M1458,TRICLORURO DE TITANIO PIROFÓRICO o TRICLORURO DE TITANIO EN MEZCLA PIROFÓRICA,4.2
l10n_mx_wbl_dangerous_material_M1459,M1459,"CLORURO DE
TRICLOROACETILO",8
l10n_mx_wbl_dangerous_material_M1460,M1460,OXITRICLORURO DE VANADIO,8
l10n_mx_wbl_dangerous_material_M1461,M1461,TETRACLORURO DE VANADIO,8
l10n_mx_wbl_dangerous_material_M1462,M1462,NITROCRESOLES SÓLIDOS,6.1
l10n_mx_wbl_dangerous_material_M1463,M1463,FÓSFORO BLANCO FUNDIDO,4.2
l10n_mx_wbl_dangerous_material_M1464,M1464,AZUFRE FUNDIDO,4.1
l10n_mx_wbl_dangerous_material_M1465,M1465,TRIFLUORURO DE NITRÓGENO,2.2
l10n_mx_wbl_dangerous_material_M1466,M1466,ETILACETILENO ESTABILIZADO,2.1
l10n_mx_wbl_dangerous_material_M1467,M1467,"FLUORURO DE ETILO
(GAS REFRIGERANTE R 161)",2.1
l10n_mx_wbl_dangerous_material_M1468,M1468,FLUORURO DE METILO (GAS REFRIGERANTE R 41),2.1
l10n_mx_wbl_dangerous_material_M1469,M1469,NITRITO DE METILO,2.2
l10n_mx_wbl_dangerous_material_M1470,M1470,2-CLOROPROPENO,3
l10n_mx_wbl_dangerous_material_M1471,M1471,"2,3-DIMETILBUTANO",3
l10n_mx_wbl_dangerous_material_M1472,M1472,HEXADIENO,3
l10n_mx_wbl_dangerous_material_M1473,M1473,2-METIL-1-BUTENO,3
l10n_mx_wbl_dangerous_material_M1474,M1474,2-METIL-2-BUTENO,3
l10n_mx_wbl_dangerous_material_M1475,M1475,METILPENTADIENO,3
l10n_mx_wbl_dangerous_material_M1476,M1476,HIDRURO DE ALUMINIO,4.3
l10n_mx_wbl_dangerous_material_M1477,M1477,NITRATO DE BERILIO,5.1
l10n_mx_wbl_dangerous_material_M1478,M1478,"ÁCIDO DICLOROISOCIANÚRICO SECO o ÁCIDO
DICLOROISOCIANÚRICO,
SALES DEL",5.1
l10n_mx_wbl_dangerous_material_M1479,M1479,SUPERÓXIDO DE POTASIO,5.1
l10n_mx_wbl_dangerous_material_M1480,M1480,"ÁCIDO
TRICLOROISOCIANÚRICO SECO",5.1
l10n_mx_wbl_dangerous_material_M1481,M1481,BROMATO DE CINC,5.1
l10n_mx_wbl_dangerous_material_M1482,M1482,FENILACETONITRILO LÍQUIDO,6.1
l10n_mx_wbl_dangerous_material_M1483,M1483,TETRÓXIDO DE OSMIO,6.1
l10n_mx_wbl_dangerous_material_M1484,M1484,ARSANILATO DE SODIO,6.1
